object_id,image_file,source,source_url,license
FRA032,重脆\FRA032\s0.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Chick_peas_garbanzo_beans_in_a_personalized_glass_mason_jar_next_to_a_bowl_of_Tuscan_kale_and_white_bean_soup_and_spaghetti_squash_with_Mediterranean_vegetable_pesto_sauce_on_a_wood_table_(16085956870).jpg,CC BY 2.0
FRA032,重脆\FRA032\s1.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Christmas_mason_jar_mugs_with_frozen_cherry_stirrers_on_wood_table_(16057859971).jpg,CC BY 2.0
FRA032,重脆\FRA032\s2.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Christmas_mason_jar_mugs_with_frozen_cherry_stirrers_on_wood_table_next_to_pine_cones_and_ornament_(15872531720).jpg,CC BY 2.0
FRA032,重脆\FRA032\s3.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Diesel_in_mason_jar.JPG,Public domain
FRA032,重脆\FRA032\s4.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Gasoline_in_mason_jar.jpg,Public domain
FRA032,重脆\FRA032\s5.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Kerosene_in_mason_jar.JPG,Public domain
FRA032,重脆\FRA032\s6.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Kerr_mason_jar.jpg,CC BY-SA 2.5
FRA032,重脆\FRA032\s7.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Lemonade_mason_jar.jpg,CC0
FRA032,重脆\FRA032\s8.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Mason_jar_(26880076552).jpg,CC BY 2.0
FRA032,重脆\FRA032\s9.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Antique_Mason_jars.jpg,CC BY 3.0
FRA032,重脆\FRA032\s10.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Canned_pears_in_mason_jars.jpg,CC0
FRA032,重脆\FRA032\s11.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Day_205_Cy365_In_A_Jar_(77787583).jpeg,CC BY-SA 3.0
FRA032,重脆\FRA032\s12.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Iced_White_Mocha_in_a_Glass_Jug.jpg,CC BY 2.0
FRA032,重脆\FRA032\s13.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Atlas_brand_good_luck_mason_jar.jpg,CC BY-SA 4.0
FRA032,重脆\FRA032\s14.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Atlas_brand_mason_jar.jpg,CC BY-SA 4.0
FRA033,重脆\FRA033\s0.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:EFTA00000183_-_Bathroom_with_a_white_sink_red_vase_blue_bottle_candle_in_glass_holder_and_a_large_mirror_reflecting_the_rooms_decor.jpg,Public domain
FRA033,重脆\FRA033\s1.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Wheel_bug_hanging_off_the_edge_of_a_glass_candle_holder_(14576223388).jpg,CC BY 2.0
FRA033,重脆\FRA033\s2.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Wheel_bug_on_the_corner_of_a_glass_candle_holder_(14759683601).jpg,CC BY 2.0
FRA033,重脆\FRA033\s3.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Candle_in_glass_cylinder_with_inscription_%22Double_Action_Reversible%22_and_split-coloured_face_with_arrows.jpg,CC BY-SA 4.0
FRA033,重脆\FRA033\s4.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Candle_lamp_and_shade,_Louis_Comfort_Tiffany,_Tiffany_Furnaces,_1902-1920,_favrile_glass_-_Portland_Museum_of_Art_-_Portland,_Maine_-_DSC04433.jpg",Public domain
FRA033,重脆\FRA033\s5.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Candle_light_projected_through_a_glass_orb.jpg,CC BY-SA 4.0
FRA033,重脆\FRA033\s6.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Candle_vapor_burning_at_another_end_of_glass_tube.JPG,CC BY-SA 3.0
FRA033,重脆\FRA033\s7.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Glass_Garden_Candle_(154634319).jpeg,CC BY-SA 3.0
FRA033,重脆\FRA033\s8.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Handmade_glass_lampshade_with_candle.jpeg,CC BY-SA 4.0
FRA033,重脆\FRA033\s9.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:McBling_Saturday_Night_candle_with_glitter_and_a_disco_ball,_very_Gen_Z,_unknown_designer,_produced_by_DW_Home,_circa_2024,_glass_and_wax,_sold_at_T%E2%80%A2J%E2%80%A2maxx_in_Miami,_US_(01).jpg",CC0
FRA033,重脆\FRA033\s10.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:McBling_Saturday_Night_candle_with_glitter_and_a_disco_ball,_very_Gen_Z,_unknown_designer,_produced_by_DW_Home,_circa_2024,_glass_and_wax,_sold_at_T%E2%80%A2J%E2%80%A2maxx_in_Miami,_US_(02).jpg",CC0
FRA033,重脆\FRA033\s11.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:St_Anthony_shrine_with_stained_glass_window_and_votive_candle_stand.jpg,CC BY-SA 4.0
FRA033,重脆\FRA033\s12.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Stained_glass_behind_candle.JPG,CC BY-SA 4.0
FRA033,重脆\FRA033\s13.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Swarovski_Candle_holder2.jpg,CC BY-SA 3.0
FRA033,重脆\FRA033\s14.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:50_glass_candles_in_memory.jpg,CC BY-SA 4.0
FRA034,重脆\FRA034\s0.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:-2019-09-14_Coffee_cup_and_saucer,_%CE%84Parrot_Tulip%CE%84_(E2396),_Susie_Cooper.JPG",CC BY-SA 4.0
FRA034,重脆\FRA034\s1.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Coffee_Cup_and_Saucer_LACMA_55.36.31a-b.jpg,Public domain
FRA034,重脆\FRA034\s2.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Coffee_Cup_and_Saucer_MET_171510.jpg,CC0
FRA034,重脆\FRA034\s3.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Coffee_Cup_and_Saucer_MET_DP258771.jpg,CC0
FRA034,重脆\FRA034\s4.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Coffee_cup_and_a_saucer_with_the_view_of_Pu%C5%82awy_and_Sieniawa.jpg,CC0
FRA034,重脆\FRA034\s5.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Coffee_cup_and_saucer.jpg,CC BY-SA 4.0
FRA034,重脆\FRA034\s6.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Coffee_cup_and_saucer_(part_of_a_service)_MET_188469.jpg,CC0
FRA034,重脆\FRA034\s7.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Coffee_cup_and_saucer_(part_of_a_service)_MET_188470.jpg,CC0
FRA034,重脆\FRA034\s8.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Coffee_cup_and_saucer_MET_195419.jpg,CC0
FRA034,重脆\FRA034\s9.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Coffee_cup_and_saucer_MET_195420.jpg,CC0
FRA034,重脆\FRA034\s10.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Coffee_cup_and_saucer_MET_SF2007_243_7ab.jpg,CC0
FRA034,重脆\FRA034\s11.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Coffee_cup_and_saucer_MET_SF2007_243_8ab.jpg,CC0
FRA034,重脆\FRA034\s12.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Coffee_cup_and_saucer_Newgate_Street_Hatfield_Hertfordshire_England.jpg,CC BY-SA 4.0
FRA034,重脆\FRA034\s13.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Lenox_china_coffee_cup_and_saucer_on_reading_table.jpg,CC BY-SA 4.0
FRA034,重脆\FRA034\s14.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Porcelain_coffee_cup_and_saucer,_Walker_Art_Gallery.jpg",CC BY 3.0
FRA035,重脆\FRA035\s0.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Ceramic_Soup_Bowl.jpg,Public domain
FRA035,重脆\FRA035\s1.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Fufu_and_light_soup_in_ceramic_bowl.jpg,CC BY-SA 4.0
FRA035,重脆\FRA035\s2.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Fufu_with_light_soup_and_chicken_in_a_ceramic_bowl.jpg,CC BY-SA 4.0
FRA035,重脆\FRA035\s3.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:A_bowl_of_dill_seed_(14974123700).jpg,CC BY 2.0
FRA035,重脆\FRA035\s4.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:A_white_bowl.jpg,CC BY-SA 4.0
FRA035,重脆\FRA035\s5.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Aidans_Bowl.jpg,CC BY-SA 4.0
FRA035,重脆\FRA035\s6.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Assorted_ceramic_tableware.jpg,CC BY 4.0
FRA035,重脆\FRA035\s7.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:BillBoyd_bowl.jpg,CC BY-SA 3.0
FRA035,重脆\FRA035\s8.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Bowl_(pineapple_pattern)_-_from_Thailand.jpg,CC BY-SA 4.0
FRA035,重脆\FRA035\s9.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Bowl_for_fruits_Swan.jpg,Public domain
FRA035,重脆\FRA035\s10.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Bowl_with_nymphs,_1903,_2017-11-18.jpg",Public domain
FRA035,重脆\FRA035\s11.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Bowl,_commemorative_(AM_1987.491-1).jpg",CC BY 4.0
FRA035,重脆\FRA035\s12.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Bowl,_commemorative_(AM_1987.491-2).jpg",CC BY 4.0
FRA035,重脆\FRA035\s13.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Bowl,_commemorative_(AM_1987.491-3).jpg",CC BY 4.0
FRA035,重脆\FRA035\s14.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Bowl,_commemorative_(AM_1987.491-4).jpg",CC BY 4.0
FRA037,重脆\FRA037\s0.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Chinese_spoon_and_chopstick_rest.jpg,CC BY 2.0 kr
FRA037,重脆\FRA037\s1.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Bowl,_spoon,_and_dish_for_services_made_for_Nawab_Feizsalar_of_India,_Chinese_porcelain,_1824_-_Winterthur_Museum_-_DSC01502.JPG",CC0
FRA037,重脆\FRA037\s2.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Beef_Balls_Noodle_Soup,_Blanco_Court_Beef_Noodles,_Food_Republic_@_Suntec_City,_2023_(01).jpg",CC BY-SA 4.0
FRA037,重脆\FRA037\s3.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Bone_spoon_and_adze,_Neolithic,_9000-7000_BC,_Donghulin_site,_Beijing.jpg",CC0
FRA037,重脆\FRA037\s4.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Bone_spoon_and_stone,_Neolithic,_9000-7000_BC,_Donghulin_site,_Beijing.jpg",CC0
FRA037,重脆\FRA037\s5.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Chinese_noodles_of_Ramen_Kiou.JPG,CC BY-SA 4.0
FRA037,重脆\FRA037\s6.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Chinese_spoons.jpg,Public domain
FRA037,重脆\FRA037\s7.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Flat_spoon_from_China,_Han_dynasty,_bronze,_Honolulu_Museum_of_Art.JPG",CC0
FRA037,重脆\FRA037\s8.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Armorial_teacup,_coffee_cup,_spoon_and_saucer_from_the_Daniel_Ludlow_service,_c._1775-1778,_Bristol_China_Manufactory,_hard-paste_porcelain,_overglaze_enamels,_gilding_-_Gardiner_Museum,_Toronto_-_DSC00763.JPG",CC0
FRA037,重脆\FRA037\s9.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Chinese_pottery_and_porcelain_-_an_account_of_the_potter%27s_art_in_China_from_primitive_times_to_the_present_day_(1915)_(14777537045).jpg,No restrictions
FRA037,重脆\FRA037\s10.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:HK_SYP_%E8%A5%BF%E7%92%B0_Sai_Ying_Pun_%E5%BE%B7%E8%BC%94%E9%81%93%E8%A5%BF_308_Des_Voeux_Road_West_%E9%A3%9F%E7%A5%9E%E9%BA%97%E5%AE%AE%E9%85%92%E5%AE%B6_Chinese_Banquet_Seafood_Restaurant_food_%E7%B4%85%E8%B1%86%E7%B3%96%E6%B0%B4_Red_bean_dessert_soup_bowl_n_white_spoon_January_2026_N13P_01.jpg,CC0
FRA037,重脆\FRA037\s11.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:HK_SYP_%E8%A5%BF%E7%92%B0_Sai_Ying_Pun_%E5%BE%B7%E8%BC%94%E9%81%93%E8%A5%BF_308_Des_Voeux_Road_West_%E9%A3%9F%E7%A5%9E%E9%BA%97%E5%AE%AE%E9%85%92%E5%AE%B6_Chinese_Banquet_Seafood_Restaurant_food_%E7%B4%85%E8%B1%86%E7%B3%96%E6%B0%B4_Red_bean_dessert_soup_bowl_n_white_spoon_January_2026_N13P_02.jpg,CC0
FRA037,重脆\FRA037\s12.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:HK_SYP_%E8%A5%BF%E7%92%B0_Sai_Ying_Pun_%E5%BE%B7%E8%BC%94%E9%81%93%E8%A5%BF_308_Des_Voeux_Road_West_%E9%A3%9F%E7%A5%9E%E9%BA%97%E5%AE%AE%E9%85%92%E5%AE%B6_Chinese_Banquet_Seafood_Restaurant_food_%E7%B4%85%E8%B1%86%E7%B3%96%E6%B0%B4_Red_bean_dessert_soup_bowl_n_white_spoon_January_2026_N13P_03.jpg,CC0
FRA037,重脆\FRA037\s13.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:HK_SYP_%E8%A5%BF%E7%92%B0_Sai_Ying_Pun_%E5%BE%B7%E8%BC%94%E9%81%93%E8%A5%BF_308_Des_Voeux_Road_West_%E9%A3%9F%E7%A5%9E%E9%BA%97%E5%AE%AE%E9%85%92%E5%AE%B6_Chinese_Banquet_Seafood_Restaurant_food_%E7%B4%85%E8%B1%86%E7%B3%96%E6%B0%B4_Red_bean_dessert_soup_bowl_n_white_spoon_January_2026_N13P_04.jpg,CC0
FRA037,重脆\FRA037\s14.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Metal_Chinese_spoon_-_01.jpg,CC0
FRA038,重脆\FRA038\s0.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:C.2000s_American_ceramic_copy_of_antique_German_china_doll_head.jpg,CC BY 2.0
FRA038,重脆\FRA038\s1.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:China_doll.jpg,CC BY-SA 3.0
FRA038,重脆\FRA038\s2.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:CHINA_HEAD_DOLL.jpg,CC BY-SA 4.0
FRA038,重脆\FRA038\s3.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Old_Harlequin_porcelain_Mardigras_doll_New_Orleans_USA_-_6638.jpg,CC BY-SA 3.0
FRA038,重脆\FRA038\s4.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Porcelain_doll_on_pedal_toy_car,_Tretauto-Werkstatt,_Spielzeug_Welten_Museum,_Basel,_Switzerland_julesvernex2.jpg",CC BY-SA 4.0
FRA038,重脆\FRA038\s5.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Porcelain_doll.jpeg,Public domain
FRA038,重脆\FRA038\s6.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Antique_porcelain_dolls_(26536635506).jpg,CC BY 2.0
FRA038,重脆\FRA038\s7.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Diana_dorozhkina-doll-charity.JPG,GFDL
FRA038,重脆\FRA038\s8.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Doll,_girl_(AM_2017.117.42-1).jpg",CC BY 4.0
FRA038,重脆\FRA038\s9.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Doll,_girl_(AM_2017.117.42-2).jpg",CC BY 4.0
FRA038,重脆\FRA038\s10.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Doll,_girl_(AM_2017.117.42-20).jpg",CC BY 4.0
FRA038,重脆\FRA038\s11.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Doll,_girl_(AM_2017.117.42-3).jpg",CC BY 4.0
FRA038,重脆\FRA038\s12.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Doll,_girl_(AM_2017.117.42-4).jpg",CC BY 4.0
FRA038,重脆\FRA038\s13.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Doll,_girl_(AM_2017.117.42-5).jpg",CC BY 4.0
FRA038,重脆\FRA038\s14.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Doll,_girl_(AM_2017.117.42-6).jpg",CC BY 4.0
FRA060,重脆\FRA060\s0.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Playing_with_glass_marbles.jpg,CC BY-SA 4.0
FRA060,重脆\FRA060\s1.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Catalogue_of_the_furniture,_marbles,_bronzes,_clocks,_candelabra,_majolica,_porcelain,_glass,_jewellery,_goldsmith%27s_and_silversmith%27s_work,_ivories,_medals,_illuminations,_miniatures,_and_objects_of_(14576552318).jpg",No restrictions
FRA060,重脆\FRA060\s2.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Catalogue_of_the_furniture,_marbles,_bronzes,_clocks,_candelabra,_majolica,_porcelain,_glass,_jewellery,_goldsmith%27s_and_silversmith%27s_work,_ivories,_medals,_illuminations,_miniatures,_and_objects_of_(14576639388).jpg",No restrictions
FRA060,重脆\FRA060\s3.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Catalogue_of_the_furniture,_marbles,_bronzes,_clocks,_candelabra,_majolica,_porcelain,_glass,_jewellery,_goldsmith%27s_and_silversmith%27s_work,_ivories,_medals,_illuminations,_miniatures,_and_objects_of_(14576852657).jpg",No restrictions
FRA060,重脆\FRA060\s4.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Catalogue_of_the_furniture,_marbles,_bronzes,_clocks,_candelabra,_majolica,_porcelain,_glass,_jewellery,_goldsmith%27s_and_silversmith%27s_work,_ivories,_medals,_illuminations,_miniatures,_and_objects_of_(14740303416).jpg",No restrictions
FRA060,重脆\FRA060\s5.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Catalogue_of_the_furniture,_marbles,_bronzes,_clocks,_candelabra,_majolica,_porcelain,_glass,_jewellery,_goldsmith%27s_and_silversmith%27s_work,_ivories,_medals,_illuminations,_miniatures,_and_objects_of_(14762976082).jpg",No restrictions
FRA060,重脆\FRA060\s6.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Edinburgh_Castle_through_Glass_Marbles_at_the_College_of_Art_-_geograph.org.uk_-_973482.jpg,CC BY-SA 2.0
FRA060,重脆\FRA060\s7.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Glass_Marble.jpg,CC BY-SA 4.0
FRA060,重脆\FRA060\s8.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Glass_Marbles.jpg,CC BY-SA 3.0
FRA060,重脆\FRA060\s9.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Glass_marble_in_hand_(Unsplash).jpg,CC0
FRA060,重脆\FRA060\s10.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Group_of_Glass_Marbles_-_DPLA_-_d07ef84e36bc777c136bf941e0361ac5_(page_1).jpg,Public domain
FRA060,重脆\FRA060\s11.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Group_of_Glass_Marbles_-_DPLA_-_d07ef84e36bc777c136bf941e0361ac5_(page_2).jpg,Public domain
FRA060,重脆\FRA060\s12.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:HK_%E4%B8%AD%E7%92%B0_Central_%E9%A6%99%E6%B8%AF%E5%A4%A7%E6%9C%83%E5%A0%82_City_Hall_Exhibition_Hall_%E6%B3%A2%E5%AD%90_glass_marbles_November_2020_SS2_01.jpg,CC BY-SA 4.0
FRA060,重脆\FRA060\s13.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:HK_%E4%B8%AD%E7%92%B0_Central_%E9%A6%99%E6%B8%AF%E5%A4%A7%E6%9C%83%E5%A0%82_City_Hall_Exhibition_Hall_%E6%B3%A2%E5%AD%90_glass_marbles_November_2020_SS2_02.jpg,CC BY-SA 4.0
FRA060,重脆\FRA060\s14.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:HK_%E4%B8%AD%E7%92%B0_Central_%E9%A6%99%E6%B8%AF%E5%A4%A7%E6%9C%83%E5%A0%82_City_Hall_Exhibition_Hall_%E6%B3%A2%E5%AD%90_glass_marbles_November_2020_SS2_03.jpg,CC BY-SA 4.0
FRA062,重脆\FRA062\s0.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Blue_and_yellow_glass_bowl_by_Berit_Johansson_for_Gense_1.jpg,CC BY-SA 4.0
FRA062,重脆\FRA062\s1.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Blue_and_yellow_glass_bowl_by_Berit_Johansson_for_Gense_2.jpg,CC BY-SA 4.0
FRA062,重脆\FRA062\s2.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Blue_and_yellow_glass_bowl_by_Berit_Johansson_for_Gense_3.jpg,CC BY-SA 4.0
FRA062,重脆\FRA062\s3.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Blue_and_yellow_glass_bowl_by_Berit_Johansson_for_Gense_4.jpg,CC BY-SA 4.0
FRA062,重脆\FRA062\s4.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Blue_and_yellow_glass_bowl_by_Berit_Johansson_for_Gense_5.jpg,CC BY-SA 4.0
FRA062,重脆\FRA062\s5.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:%22Pillar-moulded%22_Bowl_LACMA_M.88.129.47.jpg,Public domain
FRA062,重脆\FRA062\s6.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Alvin_Shiren,_Bowl,_c._1940,_NGA_29923.jpg",CC0
FRA062,重脆\FRA062\s7.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Antique_crystal_bowl_(9066476134).jpg,CC BY 2.0
FRA062,重脆\FRA062\s8.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Bowl_(AM_4423-2).jpg,CC BY 4.0
FRA062,重脆\FRA062\s9.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Bowl_(AM_4423-3).jpg,CC BY 4.0
FRA062,重脆\FRA062\s10.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Bowl_(AM_4423-6).jpg,CC BY 4.0
FRA062,重脆\FRA062\s11.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Bowl_(AM_9870-1).jpg,CC BY 4.0
FRA062,重脆\FRA062\s12.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Bowl_from_Japan,_c._1910-20,_Honolulu_Museum_of_Art_7593.1-10.JPG",CC0
FRA062,重脆\FRA062\s13.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Bowl_MET_sf1977.438.2.jpg,CC0
FRA062,重脆\FRA062\s14.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Chinese_-_Bowl_-_Walters_47680.jpg,Public domain
FRA063,重脆\FRA063\s0.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Ancient_Chinese_teapot_(24940771033).jpg,CC BY 2.0
FRA063,重脆\FRA063\s1.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Antique_Chinese_teapot_(25579620615).jpg,CC BY 2.0
FRA063,重脆\FRA063\s2.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Antique_Chinese_teapot_(8312583653).jpg,CC BY 2.0
FRA063,重脆\FRA063\s3.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:BLW_Teapot_with_Chinese_Flowers.jpg,CC BY-SA 2.0 uk
FRA063,重脆\FRA063\s4.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:China,_Chinese_Export_--_English_or_American_Markets,_18th_century_-_Teapot_(lid)_-_1958.212.b_-_Cleveland_Museum_of_Art.jpg",CC0
FRA063,重脆\FRA063\s5.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:China,_Chinese_Export_--_English_or_American_Markets,_18th_century_-_Teapot_-_1958.212.a_-_Cleveland_Museum_of_Art.jpg",CC0
FRA063,重脆\FRA063\s6.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:China,_Chinese_Export_--_English_or_American_Markets,_18th_century_-_Teapot_-_1958.212_-_Cleveland_Museum_of_Art.jpg",CC0
FRA063,重脆\FRA063\s7.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:China,_Chinese_Export_--_European_Market,_18th_century_-_Teapot_-_1958.211_-_Cleveland_Museum_of_Art.jpg",CC0
FRA063,重脆\FRA063\s8.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Chinese_-_Teapot_-_Walters_491938_-_Profile.jpg,Public domain
FRA063,重脆\FRA063\s9.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Chinese_-_Teapot_in_the_Form_of_Two_Peaches_-_Walters_491045.jpg,Public domain
FRA063,重脆\FRA063\s10.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Chinese_-_Teapot_with_Landscapes_-_Walters_49740_-_View_A.jpg,Public domain
FRA063,重脆\FRA063\s11.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Chinese_Qing_Dynasty_Teapot_Decorated_in_Europe,_Jingdezhen_%26_Europe,_1750-1770.jpg",CC0
FRA063,重脆\FRA063\s12.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Chinese_teapot,_Ming,_porcelain.jpg",CC BY-SA 4.0
FRA063,重脆\FRA063\s13.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:HK_%E4%B8%8A%E7%92%B0_Sheung_Wan_%E6%80%A5%E5%BA%87%E5%88%A9%E8%A1%97_Clevely_Street_%E9%8B%BF%E6%99%B6%E9%A4%A8_SC_Cuisine_Chinese_Seafood_Restaurant_white_tableware_%E8%8C%B6%E5%A3%BA_teapot_October_2025_N13P_01.jpg,CC0
